1	312080	267
2	157204	134
3	104803	89
4	79184	67
5	64046	54
6	53566	45
7	46579	39
8	40756	34
9	36099	30
10	32605	27
11	30276	25
12	27947	23
13	25618	21
14	24454	20
15	22125	18
16	20960	17
17	19796	16
18	18632	15
19	18631	15
20	17467	14
21	16303	13
22	16302	13
23	15138	12
24	15138	12
25	13974	11
26	13973	11
27	12809	10
28	12809	10
29	12809	10
30	11645	9
31	11645	9
32	11644	9
33	11644	9
34	10480	8
35	10480	8
36	10480	8
37	10480	8
38	10480	8
39	9316	7
40	9316	7
41	9316	7
42	9316	7
43	9315	7
44	9315	7
45	8151	6
46	8151	6
47	8151	6
48	8151	6
49	8151	6
50	8151	6
51	8151	6
52	8151	6
53	8151	6
54	6987	5
55	6987	5
56	6987	5
57	6987	5
58	6987	5
59	6987	5
60	6987	5
61	6987	5
62	6987	5
63	6987	5
64	6986	5
