1	26597	2
2	19460	3
2	13623	4
3	10382	5
3	9730	6
4	7138	7
4	7136	8
5	5840	9
5	5838	10
6	5190	11
7	4542	12
7	4541	13
8	3893	14
8	3893	15
10	3892	16
9	3892	17
10	3244	18
11	3244	19
11	3244	20
12	3244	21
12	3243	22
13	3243	23
14	2595	24
14	2595	25
15	2595	26
15	2595	27
16	2595	28
16	2595	29
17	2595	30
17	2595	31
18	2595	32
20	2594	33
19	2594	34
20	1946	35
20	1946	36
21	1946	37
22	1946	38
22	1946	39
23	1946	40
23	1946	41
24	1946	42
24	1946	43
25	1946	44
26	1946	45
26	1946	46
27	1946	47
27	1946	48
28	1946	49
28	1946	50
29	1946	51
30	1946	52
30	1946	53
31	1946	54
31	1946	55
32	1946	56
33	1946	57
33	1946	58
34	1946	59
34	1946	60
35	1946	61
35	1946	62
36	1946	63
37	1946	64
37	1946	65
38	1946	66
38	1945	67
39	1945	68
40	1297	69
40	1297	70
41	1297	71
41	1297	72
42	1297	73
42	1297	74
43	1297	75
44	1297	76
44	1297	77
45	1297	78
45	1297	79
46	1297	80
46	1297	81
47	1297	82
48	1297	83
48	1297	84
49	1297	85
49	1297	86
50	1297	87
51	1297	88
51	1297	89
52	1297	90
52	1297	91
53	1297	92
53	1297	93
54	1297	94
55	1297	95
55	1297	96
56	1297	97
56	1297	98
57	1297	99
57	1297	100
58	1297	101
59	1297	102
59	1297	103
60	1297	104
60	1297	105
61	1297	106
62	1297	107
62	1297	108
63	1297	109
63	1297	110
64	1297	111
64	1297	112
65	1297	113
66	1297	114
66	1297	115
67	1297	116
67	1297	117
68	1297	118
68	1297	119
69	1297	120
70	1297	121
70	1297	122
71	1297	123
71	1297	124
72	1297	125
73	1297	126
73	1297	127
74	1297	128
