1	15292	207
2	7719	104
3	5146	69
4	3896	52
5	3161	42
6	2646	35
7	2279	30
8	1985	26
9	1764	23
10	1617	21
11	1470	19
12	1396	18
13	1250	16
14	1176	15
15	1103	14
16	1029	13
17	1029	13
18	955	12
19	882	11
20	882	11
21	809	10
22	808	10
23	735	9
24	735	9
25	735	9
26	662	8
27	661	8
28	661	8
29	661	8
30	588	7
31	588	7
32	588	7
33	588	7
34	588	7
35	515	6
36	514	6
37	514	6
38	514	6
39	514	6
40	514	6
41	514	6
42	441	5
43	441	5
44	441	5
45	441	5
46	441	5
47	441	5
48	441	5
49	441	5
50	441	5
51	441	5
52	368	4
53	368	4
54	367	4
55	367	4
56	367	4
57	367	4
58	367	4
59	367	4
60	367	4
61	367	4
62	367	4
63	367	4
64	367	4
65	367	4
66	367	4
67	367	4
68	367	4
69	294	3
70	294	3
71	294	3
72	294	3
73	294	3
74	294	3
75	294	3
76	294	3
77	294	3
78	294	3
79	294	3
80	294	3
81	294	3
82	294	3
83	294	3
84	294	3
85	294	3
86	294	3
87	294	3
88	294	3
89	294	3
90	294	3
91	294	3
92	294	3
93	294	3
94	294	3
95	294	3
96	294	3
97	294	3
98	294	3
99	294	3
100	294	3
