1	20	2
2	14	3
3	11	4
3	10	5
4	10	6
5	7	7
5	7	8
6	7	9
7	7	10
7	7	11
8	7	12
9	7	13
9	7	14
10	7	15
11	7	16
12	7	17
12	7	18
13	7	19
14	7	20
14	7	21
15	7	22
16	7	23
17	7	24
17	7	25
18	7	26
19	7	27
19	7	28
20	7	29
21	7	30
22	7	31
22	7	32
23	7	33
24	7	34
24	7	35
25	7	36
26	7	37
27	7	38
27	7	39
28	7	40
29	7	41
29	7	42
30	7	43
31	7	44
32	7	45
32	7	46
33	7	47
34	7	48
34	7	49
35	7	50
36	7	51
37	7	52
37	7	53
38	7	54
39	7	55
39	7	56
40	7	57
41	7	58
42	7	59
42	7	60
43	7	61
44	7	62
44	7	63
45	7	64
46	7	65
47	7	66
47	7	67
48	7	68
49	7	69
49	7	70
50	7	71
51	7	72
52	7	73
52	7	74
53	7	75
54	7	76
54	7	77
55	7	78
56	7	79
57	7	80
57	7	81
58	7	82
59	7	83
59	7	84
60	7	85
61	7	86
62	7	87
62	7	88
63	7	89
64	7	90
64	7	91
65	7	92
66	7	93
67	7	94
67	7	95
68	7	96
69	7	97
69	7	98
70	7	99
71	7	100
72	7	101
72	7	102
73	7	103
74	7	104
74	7	105
75	7	106
76	7	107
77	7	108
77	7	109
78	7	110
79	7	111
79	7	112
80	7	113
81	7	114
82	7	115
82	7	116
83	7	117
84	7	118
84	7	119
85	7	120
86	7	121
87	7	122
87	7	123
88	7	124
89	7	125
89	7	126
90	7	127
91	7	128
