1	76	19
2	43	10
3	43	10
4	43	10
5	43	10
6	43	10
7	43	10
8	43	10
9	43	10
10	43	10
11	43	10
12	43	10
13	43	10
14	43	10
15	43	10
16	43	10
17	43	10
18	43	10
19	43	10
20	43	10
21	43	10
22	43	10
23	43	10
24	43	10
25	43	10
26	43	10
27	43	10
28	43	10
29	43	10
30	43	10
31	43	10
32	43	10
33	43	10
34	43	10
35	43	10
36	43	10
37	43	10
38	43	10
39	43	10
40	43	10
41	43	10
42	43	10
43	43	10
44	43	10
45	43	10
46	43	10
47	43	10
48	43	10
49	43	10
50	43	10
51	43	10
52	43	10
53	43	10
54	43	10
55	43	10
56	43	10
57	43	10
58	43	10
59	43	10
60	43	10
61	43	10
62	43	10
63	43	10
64	43	10
