1	54712	137
2	27752	69
3	18634	46
4	14272	35
5	11497	28
6	9515	23
7	8326	20
8	7532	18
9	6740	16
10	5947	14
11	5550	13
12	5154	12
13	4757	11
14	4361	10
15	4361	10
16	3964	9
17	3964	9
18	3568	8
19	3568	8
20	3172	7
21	3172	7
22	3171	7
23	2775	6
24	2775	6
25	2775	6
26	2775	6
27	2775	6
28	2379	5
29	2379	5
30	2379	5
31	2379	5
32	2378	5
33	2378	5
34	2378	5
35	1982	4
36	1982	4
37	1982	4
38	1982	4
39	1982	4
40	1982	4
41	1982	4
42	1982	4
43	1982	4
44	1982	4
45	1982	4
46	1586	3
47	1586	3
48	1586	3
49	1586	3
50	1586	3
51	1586	3
52	1586	3
53	1586	3
54	1586	3
55	1586	3
56	1586	3
57	1586	3
58	1586	3
59	1586	3
60	1586	3
61	1586	3
62	1586	3
63	1586	3
64	1585	3
65	1585	3
66	1585	3
67	1585	3
68	1585	3
69	1189	2
70	1189	2
71	1189	2
72	1189	2
73	1189	2
74	1189	2
75	1189	2
76	1189	2
77	1189	2
78	1189	2
79	1189	2
80	1189	2
81	1189	2
82	1189	2
83	1189	2
84	1189	2
85	1189	2
86	1189	2
87	1189	2
88	1189	2
89	1189	2
90	1189	2
91	1189	2
92	1189	2
93	1189	2
94	1189	2
95	1189	2
96	1189	2
97	1189	2
98	1189	2
99	1189	2
100	1189	2
