1	26351	2048
2	13182	1024
3	8802	683
4	6597	512
5	5310	410
6	4440	342
7	3798	293
8	3305	256
9	2964	228
10	2820	216
11	2418	187
12	2226	171
13	2118	162
14	2118	162
15	2118	162
16	1659	128
17	1572	121
18	1488	114
19	1416	108
20	1416	108
21	1416	108
22	1416	108
23	1416	108
24	1416	108
25	1416	108
26	1416	108
27	1416	108
28	1416	108
29	1416	108
30	1416	108
31	1416	108
32	836	64
33	822	63
34	798	61
35	774	59
36	750	57
37	738	56
38	714	54
39	714	54
40	714	54
41	714	54
42	714	54
43	714	54
44	714	54
45	714	54
46	714	54
47	714	54
48	714	54
49	714	54
50	714	54
51	714	54
52	714	54
53	714	54
54	714	54
55	714	54
56	714	54
57	714	54
58	714	54
59	714	54
60	714	54
61	714	54
62	714	54
63	714	54
64	714	54
65	714	54
66	714	54
67	714	54
68	714	54
69	714	54
70	714	54
71	714	54
72	714	54
73	714	54
74	714	54
75	714	54
76	714	54
77	714	54
78	714	54
79	714	54
80	714	54
81	714	54
82	714	54
83	714	54
84	714	54
85	714	54
86	714	54
87	714	54
88	714	54
89	714	54
90	714	54
91	714	54
92	714	54
93	714	54
94	714	54
95	714	54
96	714	54
97	714	54
98	714	54
99	714	54
100	714	54
