1	33338	2
2	30240	3
2	16925	4
3	15382	5
3	11796	6
4	10768	7
4	8719	8
5	8205	9
5	7180	10
6	6667	11
6	6154	12
7	5642	13
8	5640	14
8	5128	15
8	4616	16
9	4615	17
9	4615	18
10	4103	19
10	4102	20
11	3590	21
11	3590	22
13	3589	23
12	3589	24
13	3077	25
13	3077	26
14	3077	27
14	3077	28
16	3076	29
15	3076	30
16	2564	31
16	2564	32
17	2564	33
17	2564	34
18	2564	35
18	2564	36
19	2564	37
19	2564	38
20	2564	39
20	2563	40
21	2563	41
22	2051	42
22	2051	43
23	2051	44
23	2051	45
24	2051	46
24	2051	47
25	2051	48
25	2051	49
26	2051	50
26	2051	51
27	2051	52
27	2051	53
28	2051	54
28	2051	55
29	2051	56
29	2051	57
30	2051	58
30	2050	59
31	2050	60
32	1538	61
32	1538	62
33	1538	63
33	1538	64
34	1538	65
34	1538	66
35	1538	67
35	1538	68
36	1538	69
36	1538	70
37	1538	71
37	1538	72
38	1538	73
38	1538	74
39	1538	75
39	1538	76
40	1538	77
40	1538	78
41	1538	79
41	1538	80
42	1538	81
43	1538	82
43	1538	83
44	1538	84
44	1538	85
45	1538	86
45	1538	87
46	1538	88
46	1538	89
47	1538	90
47	1538	91
48	1538	92
48	1538	93
49	1538	94
49	1538	95
50	1538	96
50	1538	97
51	1538	98
51	1538	99
52	1538	100
52	1538	101
53	1538	102
54	1538	103
54	1538	104
55	1538	105
55	1538	106
56	1538	107
56	1538	108
57	1538	109
57	1538	110
58	1538	111
58	1538	112
59	1538	113
59	1538	114
60	1538	115
60	1538	116
61	1538	117
61	1538	118
62	1538	119
62	1537	120
63	1537	121
64	1025	122
64	1025	123
65	1025	124
65	1025	125
66	1025	126
66	1025	127
67	1025	128
