1	116775	865
2	58522	433
3	39104	289
4	29395	217
5	23463	173
6	19690	145
7	16855	124
8	14832	109
9	13216	97
10	11876	87
11	11474	84
12	11474	84
13	11474	84
14	8495	62
15	7955	58
16	7550	55
17	7011	51
18	6743	49
19	6341	46
20	6073	44
21	5939	43
22	5939	43
23	5939	43
24	5939	43
25	5939	43
26	5939	43
27	5939	43
28	5939	43
29	5939	43
30	5939	43
31	5939	43
32	5939	43
33	5939	43
34	5939	43
35	5939	43
36	5939	43
37	5939	43
38	5939	43
39	5939	43
40	5939	43
41	5939	43
42	5939	43
43	5939	43
44	5939	43
45	5939	43
46	5939	43
47	5939	43
48	5939	43
49	5939	43
50	5939	43
51	5939	43
52	5939	43
53	5939	43
54	5939	43
55	5939	43
56	5939	43
57	5939	43
58	5939	43
59	5939	43
60	5939	43
61	5939	43
62	5939	43
63	5939	43
64	5939	43
