1	586	2
2	497	3
2	303	4
3	258	5
3	206	6
4	184	7
4	162	8
5	141	9
5	130	10
6	119	11
6	108	12
7	98	13
7	97	14
8	87	15
8	86	16
9	76	17
9	76	18
11	75	19
10	75	20
11	65	21
11	65	22
12	65	23
12	64	24
13	64	25
14	54	26
14	54	27
14	54	28
15	54	29
16	54	30
16	54	31
18	53	32
17	53	33
18	43	34
18	43	35
19	43	36
19	43	37
20	43	38
20	43	39
21	43	40
21	43	41
22	43	42
23	43	43
23	43	44
24	43	45
24	43	46
25	43	47
25	42	48
26	42	49
27	32	50
27	32	51
27	32	52
28	32	53
28	32	54
29	32	55
29	32	56
30	32	57
31	32	58
31	32	59
32	32	60
32	32	61
33	32	62
33	32	63
34	32	64
34	32	65
35	32	66
35	32	67
36	32	68
36	32	69
37	32	70
38	32	71
38	32	72
39	32	73
39	32	74
40	32	75
40	32	76
41	32	77
41	32	78
42	32	79
42	32	80
43	32	81
43	32	82
44	32	83
44	32	84
45	32	85
46	32	86
46	32	87
47	32	88
47	32	89
48	32	90
48	32	91
49	32	92
49	32	93
50	32	94
50	32	95
51	32	96
51	31	97
52	31	98
53	21	99
53	21	100
54	21	101
54	21	102
55	21	103
55	21	104
56	21	105
56	21	106
57	21	107
57	21	108
58	21	109
58	21	110
59	21	111
59	21	112
60	21	113
61	21	114
61	21	115
62	21	116
62	21	117
63	21	118
63	21	119
64	21	120
64	21	121
65	21	122
65	21	123
66	21	124
66	21	125
67	21	126
67	21	127
68	21	128
